ticker,date,open,close,high,low,sma_10,sma_20,ema_10,ema_20
AMZN,2018-01-31,1172.0,1450.8900146484375,1472.5799560546875,1170.510009765625,,,,
AMZN,2018-02-28,1445.0,1512.449951171875,1528.699951171875,1265.9300537109375,,,,
AMZN,2018-03-31,1513.5999755859375,1447.3399658203125,1617.5400390625,1365.199951171875,,,,
AMZN,2018-04-30,1417.6199951171875,1566.1300048828125,1638.0999755859375,1352.8800048828125,,,,
AMZN,2018-05-31,1563.219970703125,1629.6199951171875,1635.0,1546.02001953125,,,,
AMZN,2018-06-30,1637.030029296875,1699.800048828125,1763.0999755859375,1635.0899658203125,,,,
AMZN,2018-07-31,1682.699951171875,1777.43994140625,1880.050048828125,1678.06005859375,,,,
AMZN,2018-08-31,1784.0,2012.7099609375,2025.5699462890625,1776.02001953125,,,,
AMZN,2018-09-30,2026.5,2003.0,2050.5,1865.0,,,,
AMZN,2018-10-31,2021.989990234375,1598.010009765625,2033.18994140625,1476.3599853515625,1669.7389892578126,,1656.6973566228694,
AMZN,2018-11-30,1623.530029296875,1690.1700439453125,1784.0,1420.0,1693.6669921875,,1662.7832997724045,
AMZN,2018-12-31,1769.4599609375,1501.969970703125,1778.3399658203125,1307.0,1692.618994140625,,1633.5445126688992,
AMZN,2019-01-31,1465.199951171875,1718.72998046875,1736.4100341796875,1460.9300537109375,1719.7579956054688,,1649.0327795415994,
AMZN,2019-02-28,1638.8800048828125,1639.8299560546875,1673.06005859375,1566.760009765625,1727.1279907226562,,1647.3595389076154,
AMZN,2019-03-31,1655.1300048828125,1780.75,1823.75,1586.5699462890625,1742.2409912109374,,1671.6123500153217,
AMZN,2019-04-30,1800.1099853515625,1926.52001953125,1956.3399658203125,1798.72998046875,1764.91298828125,,1717.9591990182178,
AMZN,2019-05-31,1933.0899658203125,1775.0699462890625,1964.4000244140625,1772.699951171875,1764.6759887695312,,1728.3429712492805,
AMZN,2019-06-30,1760.010009765625,1893.6300048828125,1935.199951171875,1672.0,1752.7679931640625,,1758.3951591826499,
AMZN,2019-07-31,1922.97998046875,1866.780029296875,2035.800048828125,1849.43994140625,1739.14599609375,,1778.1014992034181,
AMZN,2019-08-31,1871.719970703125,1776.2900390625,1897.9200439453125,1743.510009765625,1756.9739990234375,1713.356494140625,1777.7721428141604,1719.3501650855655
AMZN,2019-09-30,1770.0,1735.9100341796875,1853.6600341796875,1709.219970703125,1761.547998046875,1727.6074951171875,1770.1608503351654,1720.927295475482
AMZN,2019-10-31,1746.0,1776.6600341796875,1798.8499755859375,1685.06005859375,1789.0170043945313,1740.8179992675782,1771.3425201250784,1726.235175352073
AMZN,2019-11-30,1788.010009765625,1800.800048828125,1824.68994140625,1722.7099609375,1797.2240112304687,1758.4910034179688,1776.6984344347231,1733.3365918736017
AMZN,2019-12-31,1804.4000244140625,1847.8399658203125,1901.4000244140625,1735.0,1818.0250122070313,1772.5765014648437,1789.6332583230121,1744.2416751066219
